source_project,Stage,Created Date,Primary Source,Apartment Sub Type,Apartment,Postal Code,City,First Time Buyer,1st Applicant Age,1st Applicant Gender,Industry,Occupation-1st Applicant,1st Appicant Annual Income,Annual Household Income in Lakhs
Ecopolitan,5.Booking Confirmed,10/3/2025,Channel Partner,1BHK,ECO-BLOCK B-T2-1606,560097,Bangalore,,43.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,20/4/2025,Channel Partner,1BHK,ECO-BLOCK B-T2-2103,190015,Srinagar,,59.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK B-T2-1703,121001,Faridabad,First Home,41.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,19/1/2025,Channel Partner,1BHK,ECO-BLOCK B-T2-1704,560092,Bangalore,,37.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK B-T2-1903,834002,Ranchi,First Home,31.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,1/2/2025,Channel Partner,EWS,ECO-BLOCK B-T2-2010,560105,Bangalore,,40.0,Male,IT/ITES,Salaried,,10L-15L
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK B-T2-1908,560087,Bangalore,First Home,36.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,30/1/2025,Channel Partner,3.5BHK+3T,ECO-BLOCK B-T2-2011,560105,Bangalore,,40.0,Male,IT/ITES,Salaried,,10L-15L
Ecopolitan,5.Booking Confirmed,23/1/2025,Channel Partner,1BHK,ECO-BLOCK B-T2-2109,560043,Bangalore,,51.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,14/7/2025,Provident Premier,3.5BHK+3T,ECO-BLOCK B-T2-2111,802212,Rohtas,,26.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-313,422207,Nashik,First Home,35.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-511,500043,Bangalore,,50.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-910,560068,Bangalore,First Home,43.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2205,560098,Bangalore,First Home,56.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,27/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-405,560062,Bangalore,First Home,48.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-306,560064,Banaglore,First Home,38.0,Male,Aviation,Salaried,,
Ecopolitan,5.Booking Confirmed,19/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-501,560064,Bangalore,First Home,44.0,Male,Others,SALARIED,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1415,560079,Bangalore,First Home,30.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1112,560015,BANGALORE,,37.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,6/5/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1302,581401,Uttar Kannada,,33.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-316,500049,Hyderabad,First Home,42.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1201,517277,Chittoor,,34.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-914,560077,Bangalore,First Home,33.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,2/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-212,560072,Bangalore,,33.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,8/3/2025,Digital Marketing,1BHK,ECO-BLOCK A-T1-502,530012,Visakhapatanam,,33.0,Female,Others,Homemaker,,
Ecopolitan,5.Booking Confirmed,19/1/2025,Digital Marketing,1BHK,ECO-BLOCK A-T1-115,000000,WentWileVile,First Home,46.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,2/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1812,560037,Bangalore,,44.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1114,560015,Bangalore,,37.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,12/4/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2212,110059,Delhi,,32.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-310,560077,Bangalore,First Home,39.0,Male,Healthcare,Salaried,,
Ecopolitan,5.Booking Confirmed,11/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1903,453771,Indore,,34.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-816,560016,Bangalore,First Home,45.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1815,571418,Mandya,First Home,37.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2003,560066,Bangalore,First Home,38.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1309,560076,Bangalore,First Home,30.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-815,560016,Bangalore,First Home,46.0,Male,BioTech,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-909,562110,Bangalore,First Home,37.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,2/4/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1510,560082,Bangalore,,33.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,2/2/2025,Provident Premier,1BHK,ECO-BLOCK A-T1-1301,825301,Hazarbag,,44.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,2/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1012,560048,Bangalore,First Home,46.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-614,562149,Bangalore,First Home,52.0,Male,Others,Freelancer,15L-20L,15L-20L
Ecopolitan,5.Booking Confirmed,30/6/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1906,682306,Kochi,,45.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,19/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-104,560087,Bangalore,First Home,38.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-414,560036,Bengaluru,,47.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,19/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1506,562125,Banglore,,42.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-912,587125,Bagalkot,First Home,34.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1203,673102,"Kozhikode,",First Home,35.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1511,560061,Bangalore,First Home,26.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1109,560064,Banglore,,37.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,2/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1008,201003,Ghaziabad,First Home,35.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1509,560064,Bangalore,First Home,40.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2207,577001,Dayanagere,First Home,57.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Direct WalkIn/Site Branding,1BHK,ECO-BLOCK A-T1-1315,711101,Howrah,First Home,43.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-305,201304,Noida,First Home,51.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-516,560066,Bangalore,First Home,31.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/1/2025,Direct WalkIn/Site Branding,1BHK,ECO-BLOCK A-T1-106,560077,banglore,,35.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2211,700078,Kolkata,,42.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Provident Premier,1BHK,ECO-BLOCK A-T1-312,342001,Jodhpur,First Home,26.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,22/12/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-601,562149,Bengaluru,First Home,53.0,,,SALARIED,,
Ecopolitan,5.Booking Confirmed,2/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1702,560041,Bangalore,,68.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,18/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-810,560087,Banglore,,36.0,Female,BioTech,Salaried,,
Ecopolitan,5.Booking Confirmed,25/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1207,560066,Bangalore,First Home,36.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1214,800001,Phulwari,First Home,29.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,15/4/2025,Direct WalkIn / Site Branding,1BHK,ECO-BLOCK A-T1-303,560076,Bangalore,,50.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1507,560043,Bangalore,,35.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1404,560098,Bangalore South,,43.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1116,560092,Bangalore,First Home,42.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,2/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1013,560064,Bangalore,First Home,40.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,19/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1609,201017,Ghaziabad,First Home,36.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,2/5/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2204,500019,Rangareddi,,51.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1711,560005,Bangalore,First Home,47.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Purva Champion,1BHK,ECO-BLOCK A-T1-1403,572101,TUMKUR,,66.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2002,580023,Hubli Dharwad,First Home,32.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Provident Premier,1BHK,ECO-BLOCK A-T1-301,560082,BANGALORE,,46.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,16/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1313,560048,Hassan,,33.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,6/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-214,560061,Bangalore,,36.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,19/6/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-506,560048,Bangalore,,38.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-509,560043,Banglore,,40.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-803,831011,Jamshedpur,First Home,34.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-615,560041,Bangalore,First Home,32.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,22/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1206,560076,Bangalore,,33.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,25/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-113,562110,Bangalore,,42.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,6/12/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1706,560064,Bengaluru,First Home,37.0,Female,Others,SALARIED,,
Ecopolitan,5.Booking Confirmed,16/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-114,560064,Bangalore,First Home,41.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-801,560078,Banglore,,36.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,18/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-308,160047,Chandigarh,,37.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,27/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-808,560095,Bangalore,,41.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1202,180002,Jammu,First Home,27.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Provident Premier,1BHK,ECO-BLOCK A-T1-1607,560079,Bangalore,First Home,33.0,Male,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-311,781026,Guwahati,First Home,39.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,18/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-906,560077,Bangalore,First Home,31.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1106,560076,Bangalore,First Home,39.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,3/7/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2014,560079,Bangalore,,31.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1004,560077,Banaglore,First Home,31.0,Female,Others,Homemaker,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1616,560077,Bengaluru,,46.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-515,560103,Bangalore,,47.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-915,560049,Banglore,,36.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,1/9/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1704,560066,Bangalore,,31.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-616,560041,Bangalore,,34.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,13/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1002,560097,Bangalore,,42.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,2/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-213,560072,Bangalore,,34.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Direct WalkIn/Site Branding,1BHK,ECO-BLOCK A-T1-610,812001,Bhikhanpur-3,First Home,38.0,Female,Pharma,Salaried,,
Ecopolitan,5.Booking Confirmed,27/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1914,560083,Bangalore,First Home,27.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-503,590008,Belagavi,First Home,53.0,Male,Pharma,Salaried,,
Ecopolitan,5.Booking Confirmed,19/1/2025,Digital Marketing,1BHK,ECO-BLOCK A-T1-116,000000,WentWorthVile,First Home,46.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-407,581106,Haveri,First Home,52.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2103,560032,Bangalore,First Home,33.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-216,560043,Bengaluru,,44.0,Male,IT/ITES,Salaried,40L-50L,
Ecopolitan,5.Booking Confirmed,10/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-411,600069,Kancheepuram,,45.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2008,560046,Bengaluru,First Home,30.0,Male,Hospitality,Business,8L-10L,15L-20L
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1503,530017,vishakapatnam,,30.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1110,560043,Banglore,,37.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,19/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1304,560091,Bengaluru,,23.0,Female,Others,Homemaker,,
Ecopolitan,5.Booking Confirmed,24/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-702,,,First Home,68.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2105,629168,"Kanniyakumari,",First Home,31.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-315,560015,Bangalore,First Home,55.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-603,560076,Bangalore,First Home,43.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1208,560033,Bangalore,First Home,41.0,Male,Telecom,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1413,560067,Bangalore,First Home,35.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-704,560097,Bangalore,First Home,40.0,Female,IT/ITES,Professional,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-715,700060,Kolkata,First Home,34.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,25/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2106,455001,Dewas,First Home,29.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1515,560061,Bangalore,First Home,31.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,30/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1915,682024,Ernakulam,First Home,42.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,27/5/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-202,560066,Bangalore,,39.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-203,560087,Bangalore,First Home,34.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Provident Premier,1BHK,ECO-BLOCK A-T1-709,560077,Bangalore,First Home,41.0,Female,Banking,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1614,754028,Cuttack,First Home,26.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,30/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1904,583227,Koppal,,33.0,Male,Others,Salaried,,20L-25L
Ecopolitan,5.Booking Confirmed,21/2/2025,Direct WalkIn / Site Branding,1BHK,ECO-BLOCK A-T1-2202,575006,Mangalore,,33.0,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,4/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-107,560049,Bangalore,,26.0,Female,Others,Homemaker,,
Ecopolitan,5.Booking Confirmed,1/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-904,560048,Bangalore,First Home,45.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-314,560068,Banglore,,45.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1310,562101,Chikkaballapur,,32.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,19/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1912,560059,Banglore,,42.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-409,562149,Bangalore,First Home,47.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1703,670353,Kasargod(dt),First Home,40.0,Male,Others,Salaried,40L-50L,30L-40L
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1908,517237,"Chittoor,",First Home,36.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Purva Champion,1BHK,ECO-BLOCK A-T1-1307,572101,Banglore,,,Female,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1111,560049,Bangalore,First Home,36.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,21/2/2025,Direct WalkIn / Site Branding,1BHK,ECO-BLOCK A-T1-1006,560109,Bangalore,,42.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-504,560078,Bangalore,First Home,38.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1606,560079,Bengaluru,First Home,24.0,Male,Manufacturing,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1701,560064,Bangalore,,44.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2109,560017,Bangalore,First Home,36.0,Male,Financial Services,Professional,25L-30L,25L-30L
Ecopolitan,5.Booking Confirmed,15/4/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-304,562110,Bangalore,,35.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1215,560049,Banglore,,38.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1913,560097,Bangalore,First Home,61.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-710,517236,Chittoor,,44.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-802,676123,"Malappuram,",First Home,30.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1401,560075,West Delhi,First Home,28.0,Male,Oil and Gas,Salaried,,
Ecopolitan,5.Booking Confirmed,25/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1514,560037,Bangalore,,51.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-807,591237,Belgavi,,52.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1804,581110,Haveri,,41.0,Female,Healthcare,Professional,10L-15L,20L-25L
Ecopolitan,5.Booking Confirmed,12/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-201,500049,Madeenaguda,,36.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,11/3/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-508,453771,Indore,,34.0,Male,IT/ITES,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-607,515134,"Puttaparthi,",First Home,32.0,Female,Others,Homemaker,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-712,571401,Mandya,,41.0,Male,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,2/2/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-2213,560057,Bangalore,First Home,43.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,17/1/2025,Channel Partner,1BHK,ECO-BLOCK A-T1-1213,492001,Raipur,First Home,52.0,Female,Others,Salaried,,
Ecopolitan,5.Booking Confirmed,11/3/2025,Digital Marketing,1BHK,ECO-BLOCK A-T1-211,761008,Konisi,,31.0,Male,Others,Salaried,,
